Time (s)2,Packet Interval (ms),avg_OSD.flyTime [s],Distance (m),Height (m),Speed - x (m/s),Speed - y (m/s),Speed - z (m/s),Speed (m/s)
165,13.685,165.4222222,21.38222222,10.2,0,0,-0.022222222,0.022222222
165,20.356,165.4222222,21.38222222,10.2,0,0,-0.022222222,0.022222222
166,19.113,166.45,21.192,10.81,0,0,-1.44,1.44
166,1.677,166.45,21.192,10.81,0,0,-1.44,1.44
166,4.897,166.45,21.192,10.81,0,0,-1.44,1.44
166,13.758,166.45,21.192,10.81,0,0,-1.44,1.44
166,3.522,166.45,21.192,10.81,0,0,-1.44,1.44
166,25.072,166.45,21.192,10.81,0,0,-1.44,1.44
166,7.74,166.45,21.192,10.81,0,0,-1.44,1.44
166,20.178,166.45,21.192,10.81,0,0,-1.44,1.44
166,21.248,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.273,166.45,21.192,10.81,0,0,-1.44,1.44
166,2.002,166.45,21.192,10.81,0,0,-1.44,1.44
166,17.99,166.45,21.192,10.81,0,0,-1.44,1.44
166,3.136,166.45,21.192,10.81,0,0,-1.44,1.44
166,17.123,166.45,21.192,10.81,0,0,-1.44,1.44
166,20.267,166.45,21.192,10.81,0,0,-1.44,1.44
166,20.246,166.45,21.192,10.81,0,0,-1.44,1.44
166,19.307,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.713,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.196,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.749,166.45,21.192,10.81,0,0,-1.44,1.44
166,19.494,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.847,166.45,21.192,10.81,0,0,-1.44,1.44
166,41.133,166.45,21.192,10.81,0,0,-1.44,1.44
166,16.41,166.45,21.192,10.81,0,0,-1.44,1.44
166,7.08,166.45,21.192,10.81,0,0,-1.44,1.44
166,13.215,166.45,21.192,10.81,0,0,-1.44,1.44
166,4.882,166.45,21.192,10.81,0,0,-1.44,1.44
166,4.289,166.45,21.192,10.81,0,0,-1.44,1.44
166,3.283,166.45,21.192,10.81,0,0,-1.44,1.44
166,10.955,166.45,21.192,10.81,0,0,-1.44,1.44
166,4.015,166.45,21.192,10.81,0,0,-1.44,1.44
166,5.236,166.45,21.192,10.81,0,0,-1.44,1.44
166,5.765,166.45,21.192,10.81,0,0,-1.44,1.44
166,18.324,166.45,21.192,10.81,0,0,-1.44,1.44
166,23.63,166.45,21.192,10.81,0,0,-1.44,1.44
166,10.784,166.45,21.192,10.81,0,0,-1.44,1.44
166,13.459,166.45,21.192,10.81,0,0,-1.44,1.44
166,6.818,166.45,21.192,10.81,0,0,-1.44,1.44
166,11.697,166.45,21.192,10.81,0,0,-1.44,1.44
166,1.53,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.504,166.45,21.192,10.81,0,0,-1.44,1.44
166,6.534,166.45,21.192,10.81,0,0,-1.44,1.44
166,29.954,166.45,21.192,10.81,0,0,-1.44,1.44
166,20.315,166.45,21.192,10.81,0,0,-1.44,1.44
166,21.042,166.45,21.192,10.81,0,0,-1.44,1.44
166,3.017,166.45,21.192,10.81,0,0,-1.44,1.44
166,18.587,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.576,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.382,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.607,166.45,21.192,10.81,0,0,-1.44,1.44
166,22.55,166.45,21.192,10.81,0,0,-1.44,1.44
166,20.284,166.45,21.192,10.81,0,0,-1.44,1.44
166,20.345,166.45,21.192,10.81,0,0,-1.44,1.44
166,20.251,166.45,21.192,10.81,0,0,-1.44,1.44
166,14.499,166.45,21.192,10.81,0,0,-1.44,1.44
166,1.568,166.45,21.192,10.81,0,0,-1.44,1.44
166,4.226,166.45,21.192,10.81,0,0,-1.44,1.44
166,13.47,166.45,21.192,10.81,0,0,-1.44,1.44
166,6.821,166.45,21.192,10.81,0,0,-1.44,1.44
166,20.267,166.45,21.192,10.81,0,0,-1.44,1.44
166,30.074,166.45,21.192,10.81,0,0,-1.44,1.44
166,12.895,166.45,21.192,10.81,0,0,-1.44,1.44
166,11.743,166.45,21.192,10.81,0,0,-1.44,1.44
166,1.957,166.45,21.192,10.81,0,0,-1.44,1.44
166,2.272,166.45,21.192,10.81,0,0,-1.44,1.44
166,4.934,166.45,21.192,10.81,0,0,-1.44,1.44
166,9.128,166.45,21.192,10.81,0,0,-1.44,1.44
166,11.204,166.45,21.192,10.81,0,0,-1.44,1.44
166,15.243,166.45,21.192,10.81,0,0,-1.44,1.44
166,16.985,166.45,21.192,10.81,0,0,-1.44,1.44
166,7.591,166.45,21.192,10.81,0,0,-1.44,1.44
166,4.006,166.45,21.192,10.81,0,0,-1.44,1.44
166,15.028,166.45,21.192,10.81,0,0,-1.44,1.44
166,2.887,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.883,166.45,21.192,10.81,0,0,-1.44,1.44
166,2.609,166.45,21.192,10.81,0,0,-1.44,1.44
166,3.508,166.45,21.192,10.81,0,0,-1.44,1.44
166,6.959,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.217,166.45,21.192,10.81,0,0,-1.44,1.44
166,3.52,166.45,21.192,10.81,0,0,-1.44,1.44
166,9.727,166.45,21.192,10.81,0,0,-1.44,1.44
166,26.26,166.45,21.192,10.81,0,0,-1.44,1.44
166,11.776,166.45,21.192,10.81,0,0,-1.44,1.44
166,20.398,166.45,21.192,10.81,0,0,-1.44,1.44
166,21.436,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.851,166.45,21.192,10.81,0,0,-1.44,1.44
166,0.055,166.45,21.192,10.81,0,0,-1.44,1.44
166,21.443,166.45,21.192,10.81,0,0,-1.44,1.44
166,8.001,166.45,21.192,10.81,0,0,-1.44,1.44
166,33.467,166.45,21.192,10.81,0,0,-1.44,1.44
167,15.116,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,13.302,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,6.945,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.809,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,19.455,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,1.276,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,18.971,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,4.615,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.257,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,15.397,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,20.517,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,19.372,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.857,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,9.002,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,12.799,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,21.428,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,20.312,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,37.666,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,10.055,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.176,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,4.707,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,4.31,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,6.095,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,36.985,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,7.127,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,14.984,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,14.482,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,15.97,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.55,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,10.598,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,2.028,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,5.88,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.069,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.037,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.037,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.043,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,4.192,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,9.571,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,20.666,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,32.008,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,1.308,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,2.93,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,1.272,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.517,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,1.961,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.435,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,1.317,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.399,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,1.05,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.601,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,6.764,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,13.694,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,22.995,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,20.491,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,20.262,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,4.446,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,17.64,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.57,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,12.904,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.137,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,6.651,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,20.401,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,20.297,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,20.711,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,30.005,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.278,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,4.98,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,17.681,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,2.066,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,8.469,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,22.178,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,22.473,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,14.256,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,6.156,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,1.535,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,9.08,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.419,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,9.283,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.064,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,20.34,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,13.099,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,7.15,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,16.42,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,3.816,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,12.982,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,6.334,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,13.896,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,2.581,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,3.337,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,1.363,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,8.404,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.385,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,27.086,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.099,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,0.342,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,38.459,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,4.049,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,13.009,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
167,8.549,167.45,21.264,12.7,-0.05,0.01,-1.98,1.980656457
168,17.36,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,14.391,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,5.918,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,20.252,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,18.944,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,1.043,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.353,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.482,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,16.368,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,1.716,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,20.288,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,23.296,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,36.95,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.018,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,10.219,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,2.252,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,9.577,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,8.535,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,20.294,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,30.236,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,1.006,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,2.107,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,6.335,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,7.241,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,7.865,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,6.656,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.035,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.716,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,8.962,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,37.275,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,18.031,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,2.122,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,13.4,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,4.849,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,14.854,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.077,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,4.414,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,10.605,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,1.924,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.06,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,33.005,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.067,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.953,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,31.961,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.537,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,15.455,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.362,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,17.529,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,6.334,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,17.402,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,20.341,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,16.433,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,2.883,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.999,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,19.137,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.067,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.049,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,1.04,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,27.66,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,20.272,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,23.842,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,9.245,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,11.086,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,4.052,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,5.093,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,11.125,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,20.549,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,20.276,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,20.362,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.724,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,4.369,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,12.372,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.175,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.565,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.992,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,12.725,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,6.927,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,8.567,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.055,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,6.785,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,13.938,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,28.24,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.817,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,6.082,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,10.361,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,1.193,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,8.139,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.4,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,11.45,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,20.932,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,7.868,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,17.431,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,11.147,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,3.329,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,13.077,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.06,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.04,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.035,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.034,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.036,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.032,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,0.033,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
168,7.279,168.45,21.404,14.78,-0.08,0.05,-1.98,1.982246201
169,29.783,169.45,21.421,16.8,0,0,-1.92,1.92
169,2.196,169.45,21.421,16.8,0,0,-1.92,1.92
169,9.066,169.45,21.421,16.8,0,0,-1.92,1.92
169,22.927,169.45,21.421,16.8,0,0,-1.92,1.92
169,12.231,169.45,21.421,16.8,0,0,-1.92,1.92
169,7.207,169.45,21.421,16.8,0,0,-1.92,1.92
169,2.623,169.45,21.421,16.8,0,0,-1.92,1.92
169,14.857,169.45,21.421,16.8,0,0,-1.92,1.92
169,20.502,169.45,21.421,16.8,0,0,-1.92,1.92
169,12.094,169.45,21.421,16.8,0,0,-1.92,1.92
169,21.283,169.45,21.421,16.8,0,0,-1.92,1.92
169,21.82,169.45,21.421,16.8,0,0,-1.92,1.92
169,5.31,169.45,21.421,16.8,0,0,-1.92,1.92
169,15.176,169.45,21.421,16.8,0,0,-1.92,1.92
169,2.917,169.45,21.421,16.8,0,0,-1.92,1.92
169,6.451,169.45,21.421,16.8,0,0,-1.92,1.92
169,20.28,169.45,21.421,16.8,0,0,-1.92,1.92
169,20.542,169.45,21.421,16.8,0,0,-1.92,1.92
169,20.393,169.45,21.421,16.8,0,0,-1.92,1.92
169,9.041,169.45,21.421,16.8,0,0,-1.92,1.92
169,11.233,169.45,21.421,16.8,0,0,-1.92,1.92
169,8.645,169.45,21.421,16.8,0,0,-1.92,1.92
169,5.065,169.45,21.421,16.8,0,0,-1.92,1.92
169,0.059,169.45,21.421,16.8,0,0,-1.92,1.92
169,11.266,169.45,21.421,16.8,0,0,-1.92,1.92
169,20.513,169.45,21.421,16.8,0,0,-1.92,1.92
169,22.74,169.45,21.421,16.8,0,0,-1.92,1.92
169,3.007,169.45,21.421,16.8,0,0,-1.92,1.92
169,17.013,169.45,21.421,16.8,0,0,-1.92,1.92
169,0.064,169.45,21.421,16.8,0,0,-1.92,1.92
169,0.18,169.45,21.421,16.8,0,0,-1.92,1.92
169,0.306,169.45,21.421,16.8,0,0,-1.92,1.92
169,20.663,169.45,21.421,16.8,0,0,-1.92,1.92
169,7.634,169.45,21.421,16.8,0,0,-1.92,1.92
169,18.057,169.45,21.421,16.8,0,0,-1.92,1.92
169,0.064,169.45,21.421,16.8,0,0,-1.92,1.92
169,15.086,169.45,21.421,16.8,0,0,-1.92,1.92
169,29.686,169.45,21.421,16.8,0,0,-1.92,1.92
169,11.16,169.45,21.421,16.8,0,0,-1.92,1.92
169,22.999,169.45,21.421,16.8,0,0,-1.92,1.92
169,2.954,169.45,21.421,16.8,0,0,-1.92,1.92
169,11.868,169.45,21.421,16.8,0,0,-1.92,1.92
169,39.559,169.45,21.421,16.8,0,0,-1.92,1.92
169,21.545,169.45,21.421,16.8,0,0,-1.92,1.92
169,1.09,169.45,21.421,16.8,0,0,-1.92,1.92
169,9.154,169.45,21.421,16.8,0,0,-1.92,1.92
169,28.832,169.45,21.421,16.8,0,0,-1.92,1.92
169,7.094,169.45,21.421,16.8,0,0,-1.92,1.92
169,6.28,169.45,21.421,16.8,0,0,-1.92,1.92
169,0.062,169.45,21.421,16.8,0,0,-1.92,1.92
169,12.184,169.45,21.421,16.8,0,0,-1.92,1.92
169,37.893,169.45,21.421,16.8,0,0,-1.92,1.92
169,18.373,169.45,21.421,16.8,0,0,-1.92,1.92
169,14.526,169.45,21.421,16.8,0,0,-1.92,1.92
169,8.441,169.45,21.421,16.8,0,0,-1.92,1.92
169,6.865,169.45,21.421,16.8,0,0,-1.92,1.92
169,35.951,169.45,21.421,16.8,0,0,-1.92,1.92
169,5.584,169.45,21.421,16.8,0,0,-1.92,1.92
169,12.81,169.45,21.421,16.8,0,0,-1.92,1.92
169,15.401,169.45,21.421,16.8,0,0,-1.92,1.92
169,19.349,169.45,21.421,16.8,0,0,-1.92,1.92
169,12.012,169.45,21.421,16.8,0,0,-1.92,1.92
169,0.4,169.45,21.421,16.8,0,0,-1.92,1.92
169,1.107,169.45,21.421,16.8,0,0,-1.92,1.92
169,1.47,169.45,21.421,16.8,0,0,-1.92,1.92
169,15.306,169.45,21.421,16.8,0,0,-1.92,1.92
169,28.125,169.45,21.421,16.8,0,0,-1.92,1.92
169,5.538,169.45,21.421,16.8,0,0,-1.92,1.92
169,12.742,169.45,21.421,16.8,0,0,-1.92,1.92
169,4.909,169.45,21.421,16.8,0,0,-1.92,1.92
169,0.293,169.45,21.421,16.8,0,0,-1.92,1.92
169,18.71,169.45,21.421,16.8,0,0,-1.92,1.92
169,8.82,169.45,21.421,16.8,0,0,-1.92,1.92
169,7.442,169.45,21.421,16.8,0,0,-1.92,1.92
169,0.081,169.45,21.421,16.8,0,0,-1.92,1.92
169,10.48,169.45,21.421,16.8,0,0,-1.92,1.92
169,35.73,169.45,21.421,16.8,0,0,-1.92,1.92
169,1.187,169.45,21.421,16.8,0,0,-1.92,1.92
169,10.741,169.45,21.421,16.8,0,0,-1.92,1.92
169,4.662,169.45,21.421,16.8,0,0,-1.92,1.92
170,20.4,170.45,21.364,18.8,0,0,-1.98,1.98
170,9.904,170.45,21.364,18.8,0,0,-1.98,1.98
170,2.374,170.45,21.364,18.8,0,0,-1.98,1.98
170,2.881,170.45,21.364,18.8,0,0,-1.98,1.98
170,5.448,170.45,21.364,18.8,0,0,-1.98,1.98
170,6.83,170.45,21.364,18.8,0,0,-1.98,1.98
170,14.893,170.45,21.364,18.8,0,0,-1.98,1.98
170,0.06,170.45,21.364,18.8,0,0,-1.98,1.98
170,19.906,170.45,21.364,18.8,0,0,-1.98,1.98
170,17.373,170.45,21.364,18.8,0,0,-1.98,1.98
170,20.533,170.45,21.364,18.8,0,0,-1.98,1.98
170,24.301,170.45,21.364,18.8,0,0,-1.98,1.98
170,2.324,170.45,21.364,18.8,0,0,-1.98,1.98
170,15.387,170.45,21.364,18.8,0,0,-1.98,1.98
170,10.736,170.45,21.364,18.8,0,0,-1.98,1.98
170,26.799,170.45,21.364,18.8,0,0,-1.98,1.98
170,0.431,170.45,21.364,18.8,0,0,-1.98,1.98
170,21.107,170.45,21.364,18.8,0,0,-1.98,1.98
170,20.592,170.45,21.364,18.8,0,0,-1.98,1.98
170,3.135,170.45,21.364,18.8,0,0,-1.98,1.98
170,16.782,170.45,21.364,18.8,0,0,-1.98,1.98
170,10.174,170.45,21.364,18.8,0,0,-1.98,1.98
170,23.518,170.45,21.364,18.8,0,0,-1.98,1.98
170,5.88,170.45,21.364,18.8,0,0,-1.98,1.98
170,14.431,170.45,21.364,18.8,0,0,-1.98,1.98
170,3.748,170.45,21.364,18.8,0,0,-1.98,1.98
170,17.325,170.45,21.364,18.8,0,0,-1.98,1.98
170,7.03,170.45,21.364,18.8,0,0,-1.98,1.98
